codice articolo;codice magazzino;anno;ordinato cliente;ordinato fornitore;prenotato cliente;carico;scarico;inventario
8078;00;2018;0;0;0;0;0;0
8238;00;2018;0;0;0;0;0;60
8313;00;2018;0;0;0;0;0;0
8320;00;2018;0;0;0;0;0;5904
8375;00;2018;0;0;0;0;0;0
8382;00;2018;0;0;0;0;0;1440
8405;00;2018;0;0;0;0;0;0
8429;00;2018;0;0;0;0;0;0
7637;00;2018;0;0;0;0;0;337
7644;00;2018;0;0;0;0;0;57
7651;00;2018;0;0;0;0;0;-3373
7699;00;2018;0;0;0;0;0;0
7705;00;2018;0;0;0;0;0;0
7736;00;2018;0;0;0;0;0;0
7743;00;2018;0;0;0;0;0;0
7750;00;2018;0;0;0;0;0;504
6548;00;2018;0;0;0;0;0;33
6579;00;2018;0;0;0;0;0;237
6586;00;2018;0;0;0;0;0;0
6593;00;2018;0;0;0;0;0;-10
6609;00;2018;0;0;0;0;0;-6
6623;00;2018;0;0;0;0;0;1
6630;00;2018;0;0;0;0;0;212
6647;00;2018;0;0;0;0;0;6
6661;00;2018;0;0;0;0;0;1
6685;00;2018;0;0;0;0;0;0
6760;00;2018;0;0;0;0;0;461
6777;00;2018;0;0;0;0;0;207
6814;00;2018;0;0;0;0;0;381
6821;00;2018;0;0;0;0;0;204
6838;00;2018;0;0;0;0;0;-12
6883;00;2018;0;0;0;0;0;261
6906;00;2018;0;0;0;0;0;0
6913;00;2018;0;0;0;0;0;0
7064;00;2018;0;0;0;0;0;9360
7255;00;2018;0;0;0;0;0;0
7293;00;2018;0;0;0;0;0;2376
7378;00;2018;0;0;0;0;0;7488
7392;00;2018;0;0;0;0;0;0
7408;00;2018;0;0;0;0;0;504
8788;00;2018;0;0;0;0;0;0
8849;00;2018;0;0;0;0;0;10380
6029;00;2018;0;0;0;0;0;58
6227;00;2018;0;0;0;0;0;0
6289;00;2018;0;0;0;0;0;119
6296;00;2018;0;0;0;0;0;587
6302;00;2018;0;0;0;0;0;192
6357;00;2018;0;0;0;0;0;1593
7910;00;2018;0;0;0;0;0;48
4087;00;2018;0;0;0;0;0;-547
4230;00;2018;0;0;0;0;0;-213
4223;00;2018;0;0;0;0;0;902
4148;00;2018;0;0;0;0;0;12
4162;00;2018;0;0;0;0;0;602
4179;00;2018;0;0;0;0;0;-676
4186;00;2018;0;0;0;0;0;-384
4193;00;2018;0;0;0;0;0;400
4254;00;2018;0;0;0;0;0;168
4261;00;2018;0;0;0;0;0;240
4278;00;2018;0;0;0;0;0;468
4285;00;2018;0;0;0;0;0;1020
4292;00;2018;0;0;0;0;0;960
5558;00;2018;0;0;0;0;0;802
5565;00;2018;0;0;0;0;0;-386
050S;00;2018;0;0;0;0;0;-50
6890;00;2018;0;0;0;0;0;-10
5510;00;2018;0;0;0;0;0;3096
5541;00;2018;0;0;0;0;0;-314
3769;00;2018;0;0;0;0;0;5190
3776;00;2018;0;0;0;0;0;1588
3783;00;2018;0;2160;0;0;0;-462
3790;00;2018;0;1080;0;0;0;-6
3806;00;2018;0;2160;0;0;0;-1548
3813;00;2018;0;0;0;0;0;240
3820;00;2018;0;0;0;0;0;1248
3837;00;2018;0;0;0;0;0;4865
5930;00;2018;0;0;0;0;0;4581
5978;00;2018;0;0;0;0;0;2570
6005;00;2018;0;0;0;0;0;5940
6012;00;2018;0;0;0;0;0;5934
5923;00;2018;0;0;0;0;0;5628
5954;00;2018;0;0;0;0;0;4296
5961;00;2018;0;0;0;0;0;2456
4025;00;2018;0;0;0;0;0;100
4032;00;2018;0;0;0;0;0;0
4056;00;2018;0;0;0;0;0;0
4063;00;2018;0;0;0;0;0;0
4094;00;2018;0;0;0;0;0;8
4155;00;2018;0;0;0;0;0;-64
4247;00;2018;0;0;0;0;0;180
3738;00;2018;0;0;0;0;0;7056
3745;00;2018;0;0;0;0;0;7267
4360;00;2018;0;0;0;0;0;-325
4377;00;2018;0;0;0;0;0;465
3431;00;2018;0;0;0;0;0;1620
3448;00;2018;0;0;0;0;0;3590
3462;00;2018;0;0;0;0;0;1056
3479;00;2018;0;0;0;0;0;1572
3486;00;2018;0;0;0;0;0;1868
3493;00;2018;0;0;0;0;0;2916
3509;00;2018;0;0;0;0;0;2964
3516;00;2018;0;0;0;0;0;1692
3523;00;2018;0;0;0;0;0;2039
3455;00;2018;0;0;0;0;0;3540
3233;00;2018;0;0;0;0;0;5664
3752;00;2018;0;0;0;0;0;6784
3240;00;2018;0;0;0;0;0;5376
3257;00;2018;0;0;0;0;0;5208
3264;00;2018;0;0;0;0;0;5952
3271;00;2018;0;0;0;0;0;5328
3288;00;2018;0;0;0;0;0;5832
3295;00;2018;0;0;0;0;0;5728
3301;00;2018;0;0;0;0;0;5664
3318;00;2018;0;0;0;0;0;5064
3325;00;2018;0;0;0;0;0;5112
3332;00;2018;0;0;0;0;0;1884
3349;00;2018;0;0;0;0;0;1896
3356;00;2018;0;0;0;0;0;1176
3363;00;2018;0;0;0;0;0;636
3370;00;2018;0;0;0;0;0;444
3387;00;2018;0;0;0;0;0;492
3394;00;2018;0;0;0;0;0;624
3400;00;2018;0;0;0;0;0;1896
3417;00;2018;0;0;0;0;0;3264
3424;00;2018;0;0;0;0;0;3432
3134;00;2018;0;0;0;0;0;1572
3141;00;2018;0;0;0;0;0;-405
3158;00;2018;0;0;0;0;0;482
3165;00;2018;0;0;0;0;0;540
3172;00;2018;0;0;0;0;0;1251
3189;00;2018;0;0;0;0;0;1564
3196;00;2018;0;0;0;0;0;2343
3202;00;2018;0;0;0;0;0;2462
3219;00;2018;0;0;0;0;0;2488
3226;00;2018;0;0;0;0;0;2559
5794;00;2018;0;0;0;0;0;0
5824;00;2018;0;0;0;0;0;2290
2575;00;2018;0;0;0;0;0;0
5831;00;2018;0;0;0;0;0;1416
5886;00;2018;0;0;0;0;0;985
5893;00;2018;0;0;0;0;0;5402
5855;00;2018;0;0;0;0;0;1596
5862;00;2018;0;0;0;0;0;36
5879;00;2018;0;0;0;0;0;1524
5800;00;2018;0;0;0;0;0;3012
5817;00;2018;0;0;0;0;0;3822
4308;00;2018;0;0;0;0;0;-1116
5787;00;2018;0;0;0;0;0;2196
5848;00;2018;0;0;0;0;0;2320
5770;00;2018;0;0;0;0;0;2481
5985;00;2018;0;0;0;0;0;4368
5992;00;2018;0;0;0;0;0;4344
A70 R-05;00;2018;0;0;0;0;0;-285540
3639;00;2018;0;0;0;0;0;2142
3622;00;2018;0;0;0;0;0;796
3554;00;2018;0;0;0;0;0;1255
5763;00;2018;0;0;0;0;0;2245
0416;00;2018;0;0;0;0;0;0
0423;00;2018;0;0;0;0;0;0
9006;00;2018;0;0;0;0;0;0
9013;00;2018;0;0;0;0;0;155
9020;00;2018;0;0;0;0;0;432
9037;00;2018;0;0;0;0;0;348
9716;00;2018;0;0;0;0;0;-660
9266;00;2018;0;0;0;0;0;0
9297;00;2018;0;0;0;0;0;0
9341;00;2018;0;0;0;0;0;0
9358;00;2018;0;0;0;0;0;0
3721;00;2018;0;0;0;0;0;49
9029;00;2018;0;0;0;0;0;-26
8992;00;2018;0;0;0;0;0;-1238
2892;00;2018;0;0;0;0;0;0
2908;00;2018;0;0;0;0;0;0
2915;00;2018;0;0;0;0;0;374
2922;00;2018;0;0;0;0;0;264
3530;00;2018;0;0;0;0;0;2364
RR7 GIALLO;00;2018;0;0;0;0;0;-13380
RR7P Rosso;00;2018;0;0;0;0;0;70480
RR10 METAL.ORO;00;2018;0;0;0;0;0;-33140
RR METAL.ARGENTO;00;2018;0;0;0;0;0;-24500
RR METAL.BIANCO;00;2018;0;0;0;0;0;1790
RR 10 P ASS;00;2018;0;0;0;0;0;91880
RS POIS ASSORT;00;2018;0;0;0;0;0;-47052
RS POIS FUCSIA;00;2018;0;0;0;0;0;-5870
RS POIS ROSSO;00;2018;0;0;0;0;0;2416
RS POIS ARANCIO;00;2018;0;0;0;0;0;5080
RS POIS GIALLO;00;2018;0;0;0;0;0;816
RS POIS TRASP;00;2018;0;0;0;0;0;560
RR10 18 ANNI;00;2018;0;0;0;0;0;24140
RR10 E' NATA;00;2018;0;0;0;0;0;78310
RR10 E' NATO;00;2018;0;0;0;0;0;77820
RR10 1 COMPL.CEL;00;2018;0;0;0;0;0;4300
RR10 1 COMPL.ROSA;00;2018;0;0;0;0;0;3430
RR10 BAT CEL;00;2018;0;0;0;0;0;760
RR10 BAT ROS;00;2018;0;0;0;0;0;112200
RR10 LAUREA;00;2018;0;0;0;0;0;-7430
3578;00;2018;0;0;0;0;0;3180
3585;00;2018;0;0;0;0;0;3847
0119;00;2018;0;0;0;0;0;33
9495;00;2018;0;0;0;0;0;-12
9457;00;2018;0;0;0;0;0;408
9440;00;2018;0;0;0;0;0;-17
9464;00;2018;0;0;0;0;0;384
3547;00;2018;0;0;0;0;0;9753
9044;00;2018;0;0;0;0;0;9362
9051;00;2018;0;0;0;0;0;23550
9068;00;2018;0;0;0;0;0;15713
9075;00;2018;0;0;0;0;0;15756
9082;00;2018;0;0;0;0;0;75924
9105;00;2018;0;0;0;0;0;11259
9112;00;2018;0;0;0;0;0;-232
9136;00;2018;0;0;0;0;0;8222
9143;00;2018;0;0;0;0;0;20155
9174;00;2018;0;0;0;0;0;12554
9181;00;2018;0;0;0;0;0;-288
9204;00;2018;0;0;0;0;0;14616
9211;00;2018;0;0;0;0;0;13572
9242;00;2018;0;0;0;0;0;5606
RS POIS ROSA;00;2018;0;0;0;0;0;-1376
RS POIS CELESTE;00;2018;0;0;0;0;0;-3608
RS POIS VERDE;00;2018;0;0;0;0;0;1064
9488;00;2018;0;0;0;0;0;624
9471;00;2018;0;0;0;0;0;612
9501;00;2018;0;0;0;0;0;465
9518;00;2018;0;0;0;0;0;895
9525;00;2018;0;0;0;0;0;849
8955;00;2018;0;0;0;0;0;-10
9655;00;2018;0;0;0;0;0;0
0331;00;2018;0;0;0;0;0;648
0348;00;2018;0;0;0;0;0;803
9099;00;2018;0;0;0;0;0;-2038
9129;00;2018;0;0;0;0;0;-1081
9150;00;2018;0;0;0;0;0;-697
9167;00;2018;0;0;0;0;0;0
9198;00;2018;0;0;0;0;0;0
9228;00;2018;0;0;0;0;0;0
9259;00;2018;0;0;0;0;0;-2231
9273;00;2018;0;0;0;0;0;16023
9280;00;2018;0;0;0;0;0;16000
9310;00;2018;0;0;0;0;0;6582
3561;00;2018;0;0;0;0;0;5211
3677;00;2018;0;0;0;0;0;-12
3684;00;2018;0;0;0;0;0;-143
3691;00;2018;0;0;0;0;0;-767
3707;00;2018;0;0;0;0;0;-48
3646;00;2018;0;0;0;0;0;0
3653;00;2018;0;0;0;0;0;0
3660;00;2018;0;0;0;0;0;0
RR 10PS ROSSO;00;2018;0;0;0;0;0;-38610
RR 12 P ASSORTITI;00;2018;0;0;0;0;0;1330
RR 12 CELESTE;00;2018;0;0;0;0;0;-49400
RR 12 NERO;00;2018;0;0;0;0;0;-8600
RR 12 BIANCO;00;2018;0;0;0;0;0;-67280
RR 12 ROSSO;00;2018;0;0;0;0;0;3440
9426;00;2018;0;0;0;0;0;0
9433;00;2018;0;0;0;0;0;0
9556;00;2018;0;0;0;0;0;156
9532;00;2018;0;0;0;0;0;36
9587;00;2018;0;0;0;0;0;132
9570;00;2018;0;0;0;0;0;156
9563;00;2018;0;0;0;0;0;60
9709;00;2018;0;0;0;0;0;0
9549;00;2018;0;0;0;0;0;336
9761;00;2018;0;0;0;0;0;-2616
9631;00;2018;0;0;0;0;0;7764
7170;00;2018;0;0;0;0;0;0
7132;00;2018;0;0;0;0;0;3312
9648;00;2018;0;0;0;0;0;-192
8993;00;2018;0;0;0;0;0;2818
9747;00;2018;0;0;0;0;0;-1020
9754;00;2018;0;0;0;0;0;-12
9778;00;2018;0;0;0;0;0;0
9662;00;2018;0;0;0;0;0;0
9679;00;2018;0;0;0;0;0;0
8633;00;2018;0;0;0;0;0;7163
8640;00;2018;0;0;0;0;0;2987
8657;00;2018;0;0;0;0;0;6119
8664;00;2018;0;0;0;0;0;0
8671;00;2018;0;0;0;0;0;0
8688;00;2018;0;0;0;0;0;-1656
8695;00;2018;0;0;0;0;0;0
8701;00;2018;0;0;0;0;0;-1859
8855;00;2018;0;0;0;0;0;0
7026;00;2018;0;0;0;0;0;61
7033;00;2018;0;0;0;0;0;144
7071;00;2018;0;0;0;0;0;8788
8886;00;2018;0;0;0;0;0;-5330
8862;00;2018;0;0;0;0;0;-180
0355;00;2018;0;0;0;0;0;3756
0362;00;2018;0;0;0;0;0;528
9723;00;2018;0;0;0;0;0;-792
9730;00;2018;0;0;0;0;0;0
8962;00;2018;0;0;0;0;0;0
9693;00;2018;0;0;0;0;0;3552
9235;00;2018;0;0;0;0;0;0
RR 7;00;2018;0;0;0;0;0;13940
RR 12 TIFFANY;00;2018;0;0;0;0;0;7360
RR 12 ARANCIONE;00;2018;0;0;0;0;0;-48110
RR 12 GIALLO;00;2018;0;0;0;0;0;-54170
8879;00;2018;0;0;0;0;0;-8938
ESPOSITORE 81;00;2018;0;0;0;0;0;0
ESPOSITORE 40;00;2018;0;0;0;0;0;0
9303;00;2018;0;0;0;0;0;0
9594;00;2018;0;0;0;0;0;96
9600;00;2018;0;0;0;0;0;216
9617;00;2018;0;0;0;0;0;168
9372;00;2018;0;0;0;0;0;0
9389;00;2018;0;0;0;0;0;0
9365;00;2018;0;0;0;0;0;0
0379;00;2018;0;0;0;0;0;1416
0386;00;2018;0;0;0;0;0;16824
09043;00;2018;0;0;0;0;0;0
09044;00;2018;0;0;0;0;0;0
9921;00;2018;0;0;0;0;0;0
9938;00;2018;0;0;0;0;0;-1404
1019;00;2018;0;0;0;0;0;-1116
7187;00;2018;0;0;0;0;0;-1116
8979;00;2018;0;0;0;0;0;-722
8986;00;2018;0;0;0;0;0;0
9853;00;2018;0;0;0;0;0;2448
9860;00;2018;0;0;0;0;0;-204
9877;00;2018;0;0;0;0;0;-48
9884;00;2018;0;0;0;0;0;-2494
9891;00;2018;0;0;0;0;0;-994
9907;00;2018;0;0;0;0;0;-1260
9914;00;2018;0;0;0;0;0;-420
9945;00;2018;0;0;0;0;0;0
9952;00;2018;0;0;0;0;0;0
9969;00;2018;0;0;0;0;0;0
9976;00;2018;0;0;0;0;0;-1632
9983;00;2018;0;0;0;0;0;-1692
9990;00;2018;0;0;0;0;0;-3164
9815;00;2018;0;0;0;0;0;336
9822;00;2018;0;0;0;0;0;738
9808;00;2018;0;0;0;0;0;-86
CR-45;00;2018;0;0;0;0;0;-17012
66sb;00;2018;0;0;0;0;0;-280
RR10COMUN;00;2018;0;0;0;0;0;9350
RR7Nero;00;2018;0;0;0;0;0;50080
RR7 VERDE CHIARO;00;2018;0;0;0;0;0;-200800
RR 12 Verde;00;2018;0;0;0;0;0;0
RR 12 Blu;00;2018;0;0;0;0;0;-19760
RR 12 ROSA;00;2018;0;0;0;0;0;400
RR7 ASS;00;2018;0;0;0;0;0;-201160
RR 7 Rosa;00;2018;0;0;0;0;0;-4
RR 7 Rosso;00;2018;0;0;0;0;0;59760
RR 7 Giallo;00;2018;0;0;0;0;0;39280
RR 7 arancio;00;2018;0;0;0;0;0;-49080
RR 7 Viola;00;2018;0;0;0;0;0;-28440
RS POIS NERO;00;2018;0;0;0;0;0;0
RS POIS VERDE CHIARO;00;2018;0;0;0;0;0;5340
RS POIS VERDE BOT;00;2018;0;0;0;0;0;0
45094;00;2018;0;0;0;0;0;0
45082;00;2018;0;0;0;0;0;0
45083;00;2018;0;0;0;0;0;0
45084;00;2018;0;0;0;0;0;0
45085;00;2018;0;0;0;0;0;0
45068;00;2018;0;0;0;0;0;0
45081;00;2018;0;0;0;0;0;2
45092;00;2018;0;0;0;0;0;2520
45093;00;2018;0;0;0;0;0;0
45087;00;2018;0;0;0;0;0;0
45103;00;2018;0;0;0;0;0;0
45059;00;2018;0;0;0;0;0;0
45053;00;2018;0;0;0;0;0;0
45055;00;2018;0;0;0;0;0;0
45058;00;2018;0;0;0;0;0;0
45089;00;2018;0;0;0;0;0;-3
45090;00;2018;0;0;0;0;0;0
45102;00;2018;0;0;0;0;0;0
45088;00;2018;0;0;0;0;0;0
45067;00;2018;0;0;0;0;0;0
45097;00;2018;0;0;0;0;0;0
45098;00;2018;0;0;0;0;0;0
RS POIS VIOLA;00;2018;0;0;0;0;0;655
9180;00;2018;0;0;0;0;0;114
9173;00;2018;0;0;0;0;0;558
45060;00;2018;0;0;0;0;0;0
45050;00;2018;0;0;0;0;0;-4608
45051;00;2018;0;0;0;0;0;4634
45052;00;2018;0;0;0;0;0;2321
45054;00;2018;0;0;0;0;0;4
45056;00;2018;0;0;0;0;0;-72
45057;00;2018;0;0;0;0;0;0
45061;00;2018;0;0;0;0;0;0
45062;00;2018;0;0;0;0;0;0
45063;00;2018;0;0;0;0;0;0
45064;00;2018;0;0;0;0;0;-12
45065;00;2018;0;0;0;0;0;0
45066;00;2018;0;0;0;0;0;0
45069;00;2018;0;0;0;0;0;0
45070;00;2018;0;0;0;0;0;0
45071;00;2018;0;0;0;0;0;-2220
45072;00;2018;0;0;0;0;0;2220
45073;00;2018;0;0;0;0;0;0
45074;00;2018;0;0;0;0;0;0
45075;00;2018;0;0;0;0;0;0
45076;00;2018;0;0;0;0;0;0
45077;00;2018;0;0;0;0;0;0
45078;00;2018;0;0;0;0;0;2232
45079;00;2018;0;0;0;0;0;0
45080;00;2018;0;0;0;0;0;0
45086;00;2018;0;0;0;0;0;0
45091;00;2018;0;0;0;0;0;0
45095;00;2018;0;0;0;0;0;-44
45096;00;2018;0;0;0;0;0;-37
45099;00;2018;0;0;0;0;0;0
45100;00;2018;0;0;0;0;0;0
45101;00;2018;0;0;0;0;0;0
45104;00;2018;0;0;0;0;0;0
45105;00;2018;0;0;0;0;0;0
45106;00;2018;0;0;0;0;0;0
45107;00;2018;0;0;0;0;0;0
45108;00;2018;0;0;0;0;0;0
45109;00;2018;0;0;0;0;0;0
45110;00;2018;0;0;0;0;0;-2160
45111;00;2018;0;0;0;0;0;0
45112;00;2018;0;0;0;0;0;0
45113;00;2018;0;0;0;0;0;0
45114;00;2018;0;0;0;0;0;0
0561675;00;2018;0;0;0;0;0;0
0561684;00;2018;0;0;0;0;0;0
0561680;00;2018;0;0;0;0;0;0
0561678;00;2018;0;0;0;0;0;0
0500820;00;2018;0;0;0;0;0;0
0561682;00;2018;0;0;0;0;0;0
RS POIS BLU;00;2018;0;0;0;0;0;690
0500816;00;2018;0;0;0;0;0;0
0500817;00;2018;0;0;0;0;0;0
0500818;00;2018;0;0;0;0;0;0
0500819;00;2018;0;0;0;0;0;0
0500821;00;2018;0;0;0;0;0;0
0561672;00;2018;0;0;0;0;0;0
0561673;00;2018;0;0;0;0;0;0
0561674;00;2018;0;0;0;0;0;0
0561676;00;2018;0;0;0;0;0;0
0561677;00;2018;0;0;0;0;0;0
0561679;00;2018;0;0;0;0;0;0
0561681;00;2018;0;0;0;0;0;0
0561683;00;2018;0;0;0;0;0;0
0561685;00;2018;0;0;0;0;0;0
8893;00;2018;0;0;0;0;0;-360
8931;00;2018;0;0;0;0;0;-48
8948;00;2018;0;0;0;0;0;-24
RR 7 Verde chiaro;00;2018;0;0;0;0;0;-19800
981370;00;2018;0;0;0;0;0;0
981393;00;2018;0;0;0;0;0;0
981378;00;2018;0;0;0;0;0;0
981383;00;2018;0;0;0;0;0;0
981374;00;2018;0;0;0;0;0;0
981372;00;2018;0;0;0;0;0;0
981371;00;2018;0;0;0;0;0;0
981373;00;2018;0;0;0;0;0;0
981356;00;2018;0;0;0;0;0;0
981376;00;2018;0;0;0;0;0;0
981377;00;2018;0;0;0;0;0;0
981389;00;2018;0;0;0;0;0;0
981375;00;2018;0;0;0;0;0;0
981357;00;2018;0;0;0;0;0;0
981361;00;2018;0;0;0;0;0;0
981360;00;2018;0;0;0;0;0;0
981355;00;2018;0;0;0;0;0;0
981387;00;2018;0;0;0;0;0;0
981388;00;2018;0;0;0;0;0;0
981386;00;2018;0;0;0;0;0;0
981390;00;2018;0;0;0;0;0;0
981384;00;2018;0;0;0;0;0;0
981380;00;2018;0;0;0;0;0;0
981379;00;2018;0;0;0;0;0;0
981382;00;2018;0;0;0;0;0;0
981385;00;2018;0;0;0;0;0;0
981391;00;2018;0;0;0;0;0;0
981392;00;2018;0;0;0;0;0;0
981394;00;2018;0;0;0;0;0;0
981395;00;2018;0;0;0;0;0;0
981396;00;2018;0;0;0;0;0;0
981397;00;2018;0;0;0;0;0;0
981359;00;2018;0;0;0;0;0;0
981362;00;2018;0;0;0;0;0;0
981363;00;2018;0;0;0;0;0;0
981364;00;2018;0;0;0;0;0;0
981365;00;2018;0;0;0;0;0;0
981366;00;2018;0;0;0;0;0;0
981367;00;2018;0;0;0;0;0;0
981368;00;2018;0;0;0;0;0;0
981369;00;2018;0;0;0;0;0;0
1575;00;2018;0;0;0;0;0;-891
7095;00;2018;0;0;0;0;0;20899
1772;00;2018;0;0;0;0;0;0
9785;00;2018;0;0;0;0;0;1920
9792;00;2018;0;0;0;0;0;1385
RR 7 VERDE ACQUA;00;2018;0;0;0;0;0;0
1931;00;2018;0;0;0;0;0;924
2045;00;2018;0;0;0;0;0;0
2069;00;2018;0;0;0;0;0;0
0103;00;2018;0;0;0;0;0;3036
0110;00;2018;0;0;0;0;0;11616
8733;00;2018;0;0;0;0;0;425
9839;00;2018;0;0;0;0;0;859
9846;00;2018;0;0;0;0;0;240
8122;00;2018;0;0;0;0;0;270
8719;00;2018;0;0;0;0;0;0
1789;00;2018;0;0;0;0;0;0
6043;00;2018;0;0;0;0;0;0
6173;00;2018;0;0;0;0;0;315
6234;00;2018;0;0;0;0;0;138
6456;00;2018;0;0;0;0;0;132
6463;00;2018;0;0;0;0;0;251
6258;00;2018;0;0;0;0;0;0
6272;00;2018;0;0;0;0;0;57
6326;00;2018;0;0;0;0;0;333
6340;00;2018;0;0;0;0;0;168
6364;00;2018;0;0;0;0;0;336
6395;00;2018;0;0;0;0;0;0
6487;00;2018;0;0;0;0;0;1008
6975;00;2018;0;0;0;0;0;696
8276;00;2018;0;0;0;0;0;768
8757;00;2018;0;0;0;0;0;-697
9418;00;2018;0;0;0;0;0;1800
6081;00;2018;0;0;0;0;0;94
6098;00;2018;0;0;0;0;0;78
6050;00;2018;0;0;0;0;0;0
6388;00;2018;0;0;0;0;0;3
6180;00;2018;0;0;0;0;0;387
6197;00;2018;0;0;0;0;0;390
6067;00;2018;0;0;0;0;0;249
1551;00;2018;0;0;0;0;0;-12746
1568;00;2018;0;0;0;0;0;-1645
981352;00;2018;0;0;0;0;0;0
981353;00;2018;0;0;0;0;0;0
981354;00;2018;0;0;0;0;0;0
981358;00;2018;0;0;0;0;0;0
981381;00;2018;0;0;0;0;0;0
RR 7 Bianco;00;2018;0;0;0;0;0;1920
RR 7 BLU;00;2018;0;0;0;0;0;0
0102;00;2018;0;0;0;0;0;0
9624;00;2018;0;0;0;0;0;288
C20 ESP;00;2018;0;0;0;0;0;-1
3714;00;2018;0;0;0;0;0;135
0080;00;2018;0;0;0;0;0;-216
0097;00;2018;0;0;0;0;0;0
0004;00;2018;0;0;0;0;0;0
0011;00;2018;0;0;0;0;0;-432
0028;00;2018;0;0;0;0;0;-23
0035;00;2018;0;0;0;0;0;0
0042;00;2018;0;0;0;0;0;0
0059;00;2018;0;0;0;0;0;312
0066;00;2018;0;0;0;0;0;336
0073;00;2018;0;0;0;0;0;240
8702;00;2018;0;0;0;0;0;768
6265;00;2018;0;0;0;0;0;96
6371;00;2018;0;0;0;0;0;330
6401;00;2018;0;0;0;0;0;310
8726;00;2018;0;0;0;0;0;1776
8740;00;2018;0;0;0;0;0;0
6074;00;2018;0;0;0;0;0;198
6135;00;2018;0;0;0;0;0;519
6159;00;2018;0;0;0;0;0;102
6241;00;2018;0;0;0;0;0;-6
6142;00;2018;0;0;0;0;0;43
6104;00;2018;0;0;0;0;0;81
6166;00;2018;0;0;0;0;0;36
6319;00;2018;0;0;0;0;0;195
0127;00;2018;0;0;0;0;0;768
6333;00;2018;0;0;0;0;0;120
6470;00;2018;0;0;0;0;0;153
6418;00;2018;0;0;0;0;0;225
70448;00;2018;0;0;0;0;0;288
70455;00;2018;0;0;0;0;0;432
70462;00;2018;0;0;0;0;0;1572
70479;00;2018;0;0;0;0;0;1620
70486;00;2018;0;0;0;0;0;1656
70493;00;2018;0;0;0;0;0;1704
70509;00;2018;0;0;0;0;0;1728
70516;00;2018;0;0;0;0;0;1728
70523;00;2018;0;0;0;0;0;1728
70530;00;2018;0;0;0;0;0;2820
70547;00;2018;0;0;0;0;0;2532
70554;00;2018;0;0;0;0;0;2580
70561;00;2018;0;0;0;0;0;2700
70578;00;2018;0;0;0;0;0;2724
70585;00;2018;0;0;0;0;0;2796
70592;00;2018;0;0;0;0;0;2796
70608;00;2018;0;0;0;0;0;2820
70615;00;2018;0;0;0;0;0;2820
70622;00;2018;0;0;0;0;0;2820
70639;00;2018;0;0;0;0;0;3360
70646;00;2018;0;0;0;0;0;3216
70653;00;2018;0;0;0;0;0;3192
70660;00;2018;0;0;0;0;0;3336
70677;00;2018;0;0;0;0;0;3360
70684;00;2018;0;0;0;0;0;3360
70691;00;2018;0;0;0;0;0;3360
70707;00;2018;0;0;0;0;0;3360
70714;00;2018;0;0;0;0;0;3360
70721;00;2018;0;0;0;0;0;3360
70738;00;2018;0;0;0;0;0;2796
70745;00;2018;0;0;0;0;0;2652
70752;00;2018;0;0;0;0;0;2652
70769;00;2018;0;0;0;0;0;2820
70776;00;2018;0;0;0;0;0;2880
70783;00;2018;0;0;0;0;0;2832
70790;00;2018;0;0;0;0;0;2844
70134;00;2018;0;0;0;0;0;3168
70141;00;2018;0;0;0;0;0;3024
70158;00;2018;0;0;0;0;0;3036
70165;00;2018;0;0;0;0;0;3180
70172;00;2018;0;0;0;0;0;3180
70189;00;2018;0;0;0;0;0;3180
70196;00;2018;0;0;0;0;0;3180
70202;00;2018;0;0;0;0;0;3180
70219;00;2018;0;0;0;0;0;3168
70226;00;2018;0;0;0;0;0;3180
70233;00;2018;0;0;0;0;0;3240
70240;00;2018;0;0;0;0;0;3096
70257;00;2018;0;0;0;0;0;3096
70394;00;2018;0;0;0;0;0;1752
70400;00;2018;0;0;0;0;0;1752
70417;00;2018;0;0;0;0;0;1776
70424;00;2018;0;0;0;0;0;1776
70431;00;2018;0;0;0;0;0;1704
70806;00;2018;0;0;0;0;0;2904
70813;00;2018;0;0;0;0;0;2892
70820;00;2018;0;0;0;0;0;2880
70837;00;2018;0;0;0;0;0;3156
70844;00;2018;0;0;0;0;0;2904
70851;00;2018;0;0;0;0;0;3012
70868;00;2018;0;0;0;0;0;3156
70875;00;2018;0;0;0;0;0;3156
70882;00;2018;0;0;0;0;0;3156
70899;00;2018;0;0;0;0;0;3156
70905;00;2018;0;0;0;0;0;3156
70912;00;2018;0;0;0;0;0;3156
70929;00;2018;0;0;0;0;0;3156
70936;00;2018;0;0;0;0;0;2544
70943;00;2018;0;0;0;0;0;2184
70950;00;2018;0;0;0;0;0;2400
70967;00;2018;0;0;0;0;0;2544
70974;00;2018;0;0;0;0;0;2544
70981;00;2018;0;0;0;0;0;2556
70998;00;2018;0;0;0;0;0;2627
71001;00;2018;0;0;0;0;0;2628
71018;00;2018;0;0;0;0;0;2628
71025;00;2018;0;0;0;0;0;2628
71032;00;2018;0;0;0;0;0;3252
71049;00;2018;0;0;0;0;0;3084
71056;00;2018;0;0;0;0;0;3108
71063;00;2018;0;0;0;0;0;3252
70264;00;2018;0;0;0;0;0;3240
70271;00;2018;0;0;0;0;0;3240
70288;00;2018;0;0;0;0;0;3240
70295;00;2018;0;0;0;0;0;3240
70301;00;2018;0;0;0;0;0;3240
70318;00;2018;0;0;0;0;0;3240
70325;00;2018;0;0;0;0;0;3240
