codice;codice alternativo;ean;codice padre;descrizione;descrizione aggiuntiva;unita misura;unita vendita;iva;dimensione;volume;dispo vincolante;richiede autenticazione;novita;online;nome img;extra1;extra2;extra3;colorhex;Lotto;note;data disponibilita;Data_scadenza;creazione;ultima modifica;pezzi_confezione;Punti_fedelta;categoria_provvigione
'5666';'8032649255666';'8032649255666';;'Stuzzicadenti  Clown 8 Pz';'Stuzzicadenti  Clown 8 Pz - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'14/05/2009';'14/05/2009';144;;'008'
'5667';'8004995655667';'8004995655667';;'Biglietti B.Compleanno Animali Vintage';'Biglietti B.Compleanno Animali Vintage - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5670';'8056459855670';'8056459855670';;'Ecoppette Barchetta 135mm 12 pz ';'Ecoppette Barchetta 135mm 12 pz  - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';72;;'008'
'5671';'8057018575671';'8057018575671';;'Ventaglio 22 cm Tessuto Ecru';'Ventaglio 22 cm Tessuto Ecru - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'12 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';12;;'020'
'5673';'8032649255673';'8032649255673';;'Stuzzicadenti  Ombrello 12Pz';'Stuzzicadenti  Ombrello 12Pz - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'14/05/2009';'14/05/2009';144;;'008'
'5674';'8004995655674';'8004995655674';;'Biglietti 20/30/40/50/60/70 anni';'Biglietti 20/30/40/50/60/70 anni - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5680';'8032649255680';'8032649255680';;'Stuzzicadenti  Alberi';'Stuzzicadenti  Alberi - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'14/05/2009';'14/05/2009';144;;'008'
'5681';'8004995655681';'8004995655681';;'Biglietti B.Compleanno Animali AM43';'Biglietti B.Compleanno Animali AM43 - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5687';'8056459855687';'8056459855687';;'Ecoppette Barchetta 135mm 50 pz ';'Ecoppette Barchetta 135mm 50 pz  - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'24 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';24;;'008'
'5688';'8057018575688';'8057018575688';;'Ventaglio 27 cm Tessuto Bianco ';'Ventaglio 27 cm Tessuto Bianco  - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'SI';;'12 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';12;;'020'
'5694';'8056459855694';'8056459855694';;'Ecoppette Barchetta 165mm 10 pz ';'Ecoppette Barchetta 165mm 10 pz  - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';72;;'008'
'5695';'8057018575695';'8057018575695';;'Ventaglio 27 cm Tessuto Ecr�';'Ventaglio 27 cm Tessuto Ecr� - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'12 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';12;;'020'
'5697';'8032649255697';'8032649255697';;'Stuzzicadenti Bandierine 40 Pz';'Stuzzicadenti Bandierine 40 Pz - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'14/05/2009';'14/05/2009';144;;'008'
'5698';'8004995655698';'8004995655698';;'Biglietti Auguri Komix';'Biglietti Auguri Komix - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5700';'8056459855700';'8056459855700';;'Ecoppette Barchetta 165mm 50 pz ';'Ecoppette Barchetta 165mm 50 pz  - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'24 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';24;;'008'
'5701';'8057018575701';'8057018575701';;'Ombrello 10 cm Tessuto Bianco ';'Ombrello 10 cm Tessuto Bianco  - quantita cartone: 10 pz';'PZ';10;22;;;'NO';'NO';'SI';'SI';;'10 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';10;;'020'
'5703';'8032649255703';'8032649255703';;'Stuzzicadenti  Girandola 8Pz';'Stuzzicadenti  Girandola 8Pz - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'14/05/2009';'14/05/2009';144;;'008'
'5704';'8004995655704';'8004995655704';;'Biglietti Auguri Generici Papa ';'Biglietti Auguri Generici Papa  - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5710';'8032649255710';'8032649255710';;'Stuzzicadenti  Frutta 12Pz';'Stuzzicadenti  Frutta 12Pz - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'14/05/2009';'14/05/2009';144;;'008'
'5711';'8004995655711';'8004995655711';;'Licenziati Looney Toones MIX';'Licenziati Looney Toones MIX - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5717';'8056459855717';'8056459855717';;'Ecoppette Bicchierini diam 45mm 8 pz ';'Ecoppette Bicchierini diam 45mm 8 pz  - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';72;;'008'
'5718';'8057018575718';'8057018575718';;'Ombrello 10 cm Tessuto Ecr�';'Ombrello 10 cm Tessuto Ecr� - quantita cartone: 10 pz';'PZ';10;22;;;'NO';'NO';'SI';'SI';;'10 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';10;;'020'
'5724';'8056459855724';'8056459855724';;'Ecoppette Bicchierini diam 45mm 50 pz ';'Ecoppette Bicchierini diam 45mm 50 pz  - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'24 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';24;;'008'
'5725';'8057018575725';'8057018575725';;'Ombrello 19 cm Tessuto Bianco ';'Ombrello 19 cm Tessuto Bianco  - quantita cartone: 6 pz';'PZ';6;22;;;'NO';'NO';'SI';'SI';;'6 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';6;;'020'
'5727';'8032649255727';'8032649255727';;'Stuzzicadenti Cocktail 50 Pz';'Stuzzicadenti Cocktail 50 Pz - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'14/05/2009';'14/05/2009';144;;'008'
'5728';'8004995655728';'8004995655728';;'Licenziati Looney Toones Golosi';'Licenziati Looney Toones Golosi - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5731';'8056459855731';'8056459855731';;'Ecoppette Bicchierini diam 60mm 6 pz ';'Ecoppette Bicchierini diam 60mm 6 pz  - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';72;;'008'
'5732';'8057018575732';'8057018575732';;'Ombrello 19 cm Tessuto Ecr�';'Ombrello 19 cm Tessuto Ecr� - quantita cartone: 6 pz';'PZ';6;22;;;'NO';'NO';'SI';'SI';;'6 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';6;;'020'
'5734';'8032649255734';'8032649255734';;'Pallone 10 pz Colore Argento';'Pallone 10 pz Colore Argento - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'004';;;;;'31/12/2030';'10/09/2009';'10/09/2009';72;;'004'
'5735';'8004995655735';'8004995655735';;'Licenziati Tanti Auguri Warner Bros';'Licenziati Tanti Auguri Warner Bros - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5741';'8032649255741';'8032649255741';;'Pallone 10 pz Colore Argento- Bianco';'Pallone 10 pz Colore Argento- Bianco - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'004';;;;;'31/12/2030';'10/09/2009';'10/09/2009';72;;'004'
'5742';'8004995655742';'8004995655742';;'Licenziati Looney Toones 1񳊱�';'Licenziati Looney Toones 1񳊱� - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5748';'8056459855748';'8056459855748';;'Ecoppette Bicchierini diam 60mm 50 pz ';'Ecoppette Bicchierini diam 60mm 50 pz  - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'24 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';24;;'008'
'5749';'8057018575749';'8057018575749';;'Ombrello 48 cm Tessuto Bianco ';'Ombrello 48 cm Tessuto Bianco  - quantita cartone: 6 pz';'PZ';6;22;;;'NO';'NO';'SI';'SI';;'6 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';6;;'020'
'5755';'8056459855755';'8056459855755';;'Forchettine in Bamboo 90mm 24 pz ';'Forchettine in Bamboo 90mm 24 pz  - quantita cartone: 144 pz - quantita sottoimballo: 12 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';144;;'008'
'5756';'8057018575756';'8057018575756';;'Ombrello 48 cm Tessuto Ecru';'Ombrello 48 cm Tessuto Ecru - quantita cartone: 6 pz';'PZ';6;22;;;'NO';'NO';'SI';'SI';;'6 pz';;'020';;;;;'31/12/2030';'19/05/2016';'19/05/2016';6;;'020'
'5759';'8004995655759';'8004995655759';;'Licenziati Nascita ';'Licenziati Nascita  - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5762';'8056459855762';'8056459855762';;'Forchettine in Bamboo 90mm 72 pz ';'Forchettine in Bamboo 90mm 72 pz  - quantita cartone: 144 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';144;;'008'
'5763';'8057018575763';'8057018575763';;'Piatto Palma Ovale 25cm';'Piatto Palma Ovale 25cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;'codice 5794';;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5766';'8004995655766';'8004995655766';;'Licenziati Tom & Jerry';'Licenziati Tom & Jerry - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'12/04/2011';'12/04/2011';24;;'012'
'5770';'8057018575770';'8057018575770';;'Piatto Palma Rettangolare 24x16,5cm';'Piatto Palma Rettangolare 24x16,5cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5772';'8032649255772';'8032649255772';;'Pallone Gigante 83cm Smile pz. 1';'Pallone Gigante 83cm Smile pz. 1 - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'SI';;'12 pz';;'004';;;;;'31/12/2030';'05/01/2009';'05/01/2009';12;;'004'
'5773';'8004995655773';'8004995655773';;'Licenziati TW 07';'Licenziati TW 07 - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5779';'8056459855779';'8056459855779';;'Stuzzicadenti Nodino 90mm 18 pz';'Stuzzicadenti Nodino 90mm 18 pz - quantita cartone: 144 pz';'PZ';144;22;;;'NO';'NO';'SI';'NO';;'144 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';144;;'008'
'5780';'8004995655780';'8004995655780';;'Licenziati TW 08';'Licenziati TW 08 - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'24 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5786';'8056459855786';'8056459855786';;'Stuzzicadenti Nodino 90mm 100 pz';'Stuzzicadenti Nodino 90mm 100 pz - quantita cartone: 48 pz';'PZ';48;22;;;'NO';'NO';'SI';'SI';;'48 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';48;;'008'
'5787';'8057018575787';'8057018575787';;'Piatto Palma Ovale 17cm';'Piatto Palma Ovale 17cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5789';'8032649255789';'8032649255789';;'Pallone Gig.83cm Oggi Sposi Bian. pz. 1 ';'Pallone Gig.83cm Oggi Sposi Bian. pz. 1  - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'12 pz';;'004';;;;;'31/12/2030';'05/01/2009';'05/01/2009';12;;'004'
'5793';'8056459855793';'8056459855793';;'Stuzzicadenti Nodino 150mm 18 pz';'Stuzzicadenti Nodino 150mm 18 pz - quantita cartone: 144 pz - quantita sottoimballo: 12 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';144;;'008'
'5794';'8057018575794';'8057018575794';;'Piatto Palma Ovale 25,5cm';'Piatto Palma Ovale 25,5cm - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'008';;;'non arrivato inserire con codice 5763';;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5796';'8032649255796';'8032649255796';;'Pallone Gig.83cm Oggi Sposi trasp. pz. 1';'Pallone Gig.83cm Oggi Sposi trasp. pz. 1 - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'12 pz';;'004';;;;;'31/12/2030';'05/01/2009';'05/01/2009';12;;'004'
'5797';'8004995655797';'8004995655797';;'Licenziati TW 09';'Licenziati TW 09 - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5800';'8057018575800';'8057018575800';;'Piatto Palma Ovale 30,5cm';'Piatto Palma Ovale 30,5cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5802';'8032649255802';'8032649255802';;'Pallone Gigante 83cm I miei 18 Anni pz.1';'Pallone Gigante 83cm I miei 18 Anni pz.1 - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'12 pz';;'004';;;;;'31/12/2030';'05/01/2009';'05/01/2009';12;;'004'
'5803';'8004995655803';'8004995655803';;'Licenziati TW 10';'Licenziati TW 10 - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5809';'8056459855809';'8056459855809';;'Stuzzicadenti Nodino 150mm 100 pz';'Stuzzicadenti Nodino 150mm 100 pz - quantita cartone: 48 pz';'PZ';48;22;;;'NO';'NO';'SI';'SI';;'48 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';48;;'008'
'5810';'8004995655810';'8004995655810';;'Biglietti  Auguri 1񳊱� Dolci';'Biglietti  Auguri 1񳊱� Dolci - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5816';'8056459855816';'8056459855816';;'Stuzzicadenti Anello 90mm 6pz';'Stuzzicadenti Anello 90mm 6pz - quantita cartone: 144 pz - quantita sottoimballo: 12 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';144;;'008'
'5817';'8057018575817';'8057018575817';;'Vassoio  Palma Ovale 35,5x24,4cm';'Vassoio  Palma Ovale 35,5x24,4cm - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';;'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5819';'8032649255819';'8032649255819';;'Pallone Gigante 83cm Tanti Auguri  pz. 1';'Pallone Gigante 83cm Tanti Auguri  pz. 1 - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'12 pz';;'004';;;;;'31/12/2030';'05/01/2009';'05/01/2009';12;;'004'
'5823';'8056459855823';'8056459855823';;'Stuzzicadenti Anello 90mm 50pz';'Stuzzicadenti Anello 90mm 50pz - quantita cartone: 48 pz';'PZ';48;22;;;'NO';'NO';'SI';'SI';;'48 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';48;;'008'
'5824';'8057018575824';'8057018575824';;'Piatto Palma Quadrato 25,5x25,5cm';'Piatto Palma Quadrato 25,5x25,5cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5826';'8032649255826';'8032649255826';;'Pallone 160cm Oggi Sposi pz.1Col. Bianco';'Pallone 160cm Oggi Sposi pz.1Col. Bianco - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'SI';;'12 pz';;'004';;;;;'31/12/2030';'05/01/2009';'05/01/2009';12;;'004'
'5827';'8004995655827';'8004995655827';;'Pallone 12 5 pz Colore Giallo';'Pallone 12 5 pz Colore Giallo';'PZ';1;22;;;'NO';'NO';'SI';'NO';;;;'004';;;;;'31/12/2030';'11/04/2011';'11/04/2011';1;;'004'
'5830';'8056459855830';'8056459855830';;'Stuzzicadenti Anello 150mm 6pz';'Stuzzicadenti Anello 150mm 6pz - quantita cartone: 144 pz - quantita sottoimballo: 12 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'12 pz';'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';144;;'008'
'5831';'8057018575831';'8057018575831';;'Piatto Palma Quadrato 17,8x17,8cm';'Piatto Palma Quadrato 17,8x17,8cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5833';'8032649255833';'8032649255833';;'Pallone 160cm Oggi Sposi pz.1Trasparente';'Pallone 160cm Oggi Sposi pz.1Trasparente - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'SI';;'12 pz';;'004';;;;;'31/12/2030';'05/01/2009';'05/01/2009';12;;'004'
'5834';'8004995655834';'8004995655834';;'Biglietti Auguri Cresima JCR2';'Biglietti Auguri Cresima JCR2 - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5840';'8032649255840';'8032649255840';;'Busta Jumbo Vert. Kraft 26,6x34x11,5 cm ';'Busta Jumbo Vert. Kraft 26,6x34x11,5 cm  - quantita cartone: 144 pz';'PZ';144;22;;;'NO';'NO';'SI';'NO';;'144 pz';;'002';;;;;'31/12/2030';'22/01/2009';'22/01/2009';144;;'002'
'5841';'8004995655841';'8004995655841';;'Biglietti Auguri Cresima JCR3';'Biglietti Auguri Cresima JCR3 - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5847';'8056459855847';'8056459855847';;'Stuzzicadenti Anello 150mm 50pz    ';'Stuzzicadenti Anello 150mm 50pz     - quantita cartone: 48 pz';'PZ';48;22;;;'NO';'NO';'SI';'SI';;'48 pz';;'008';;;;;'31/12/2030';'09/01/2015';'09/01/2015';48;;'008'
'5848';'8057018575848';'8057018575848';;'Piatto Palma Quadrato 12,5x12,5cm';'Piatto Palma Quadrato 12,5x12,5cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5854';'8056459855854';'8056459855854';;'Busta per Bottiglia 12.5cm x 33.5 cm ';'Busta per Bottiglia 12.5cm x 33.5 cm ';'PZ';1;22;;;'NO';'NO';'SI';'NO';;;;'002';;;;;'31/12/2030';'16/10/2014';'16/10/2014';1;;'002'
'5855';'8057018575855';'8057018575855';;'Piatto Palma Quadrato 2pz 10x10cm';'Piatto Palma Quadrato 2pz 10x10cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5857';'8032649255857';'8032649255857';;'Busta Jumbo Orizz.Kraft 36,8x27,7x10 cm ';'Busta Jumbo Orizz.Kraft 36,8x27,7x10 cm  - quantita cartone: 144 pz';'PZ';144;22;;;'NO';'NO';'SI';'NO';;'144 pz';;'002';;;;;'31/12/2030';'22/01/2009';'22/01/2009';144;;'002'
'5858';'8004995655858';'8004995655858';;'Biglietti Auguri Cresima JCR5';'Biglietti Auguri Cresima JCR5 - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5861';'8056459855861';'8056459855861';;'Scatola Porta Bottiglia Esagonale ';'Scatola Porta Bottiglia Esagonale ';'PZ';1;22;;;'NO';'NO';'SI';'NO';;;;'002';;;;;'31/12/2030';'16/10/2014';'16/10/2014';1;;'002'
'5862';'8057018575862';'8057018575862';;'Piatto Palma Rotondo 2pz 11,5cm';'Piatto Palma Rotondo 2pz 11,5cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5864';'8032649255864';'8032649255864';;'Busta Small Kraft 23x17,8x8 cm ';'Busta Small Kraft 23x17,8x8 cm  - quantita cartone: 288 pz';'PZ';288;22;;;'NO';'NO';'SI';'NO';;'288 pz';;'002';;;;;'31/12/2030';'22/01/2009';'22/01/2009';288;;'002'
'5865';'8004995655865';'8004995655865';;'Licenziati ';'Licenziati  - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'72 pz';'24 pz';'012';;;;;'31/12/2030';'11/04/2011';'11/04/2011';24;;'012'
'5871';'8032649255871';'8032649255871';;'Mylar Round 18 I Miei 18 Anni Col Blu';'Mylar Round 18 I Miei 18 Anni Col Blu - quantita cartone: 200 pz';'PZ';200;22;;;'NO';'NO';'SI';'SI';;'200 pz';;'011';;;;;'31/12/2030';'22/01/2009';'22/01/2009';200;;'011'
'5872';'8004995655872';'8004995655872';;'Cucchiai 12 Pz Colore Nero ';'Cucchiai 12 Pz Colore Nero  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'11/04/2011';'11/04/2011';144;;'010'
'5878';'8056459855878';'8056459855878';;'Scatola Porta Bottiglia Quadrato';'Scatola Porta Bottiglia Quadrato';'PZ';1;22;;;'NO';'NO';'SI';'NO';;;;'002';;;;;'31/12/2030';'16/10/2014';'16/10/2014';1;;'002'
'5879';'8057018575879';'8057018575879';;'Piatto Palma Rotondo 22,8cm';'Piatto Palma Rotondo 22,8cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5885';'8056459855885';'8056459855885';;'Tubo Sparacoriandoli 30 cm Multicolore';'Tubo Sparacoriandoli 30 cm Multicolore - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';;'001';;;;;'31/12/2030';'04/11/2014';'04/11/2014';72;;'001'
'5886';'8057018575886';'8057018575886';;'Piatto Palma Tris  Rotondo 28cm';'Piatto Palma Tris  Rotondo 28cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'008';;;;;'31/12/2030';'22/08/2016';'22/08/2016';72;;'008'
'5888';'8032649255888';'8032649255888';;'Mylar Round 18 I Miei 18 Anni C. Fuxia';'Mylar Round 18 I Miei 18 Anni C. Fuxia - quantita cartone: 200 pz';'PZ';200;22;;;'NO';'NO';'SI';'SI';;'200 pz';;'011';;;;;'31/12/2030';'22/01/2009';'22/01/2009';200;;'011'
'5889';'8004995655889';'8004995655889';;'Forchette 12 pz Colore Nero';'Forchette 12 pz Colore Nero - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'11/04/2011';'11/04/2011';144;;'010'
